case_id,pipeline,modality,split,stratum,family,gold_status,repairable,method,predicted_cut,predicted_plan,predicted_cost,runtime_ms,optimal_set_membership,normalized_cost_regret,obligation_coverage,extra_elements,false_certification,full_recertification_success,partial_success,failed_steps,new_critical_violations,plan_cost,completed_steps
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.016942000002018176,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.019256000086897984,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.03129899960185867,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,greedy_cover,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.01639099900785368,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,weighted_greedy,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.017031999959726818,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00670,timeseries-sensors,time_series,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",6.0,0.1308270002482459,True,0.0,1.0,0,False,True,False,0,0,6.3,5
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,schema_only,[],[],0,0.014577000911231153,False,0.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.01180300023406744,False,0.0,1.0,6,True,False,False,6,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016099998902063817,False,0.0,0.8,3,True,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.01754300137690734,False,0.0,0.8,2,True,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.027041000066674314,False,0.0,0.8,3,True,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.0154289991769474,False,0.0,0.8,2,True,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.015809999240445904,False,0.0,0.8,2,True,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00671,timeseries-sensors,time_series,development,S5,missing_calibration,NON_REPAIRABLE,False,full_fuzzyxai,[],[],0.0,0.023835000320104882,False,0.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.003687000571517274,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0""]","[""direct-0""]",1.0,0.0029949987947475165,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0""]","[""direct-0""]",1.0,0.004237999746692367,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,untyped_graph,"[""direct-0""]","[""direct-0""]",1.0,0.0040979994082590565,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0""]","[""direct-0""]",1.0,0.0056110002333298326,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,greedy_cover,"[""direct-0""]","[""direct-0""]",1.0,0.0035159991966793314,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0""]","[""direct-0""]",1.0,0.003677001586765982,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00672,timeseries-sensors,time_series,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0""]","[""direct-0""]",1.0,0.0327220004692208,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.008937000529840589,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]",10.3,0.008285000149044208,False,1.3953488372093026,1.0,1,False,True,False,0,0,10.3,5
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.012323000191827305,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,untyped_graph,"[""expensive-global""]","[""expensive-global""]",6.0,0.01095100014936179,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.018073998944601044,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,greedy_cover,"[""expensive-global""]","[""expensive-global""]",6.0,0.010049001502920873,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.015118001101654954,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00673,timeseries-sensors,time_series,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.11030799942091107,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.01076099943020381,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]",10.3,0.008306000381708145,False,1.3953488372093026,1.0,1,False,True,False,0,0,10.3,5
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.012463999155443162,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,untyped_graph,"[""expensive-global""]","[""expensive-global""]",6.0,0.010890000339713879,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.018664999515749514,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,greedy_cover,"[""expensive-global""]","[""expensive-global""]",6.0,0.009778001185622998,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.014978000763221644,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00674,timeseries-sensors,time_series,development,S2,missing_edge,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.10505899990675971,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.010259000191581436,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.009016999683808535,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.01330499981122557,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.01296399932471104,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.020909999875584617,False,0.5,1.0,1,False,True,False,0,0,6.2,4
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011651998647721484,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012123000487918034,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00675,timeseries-sensors,time_series,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08599200009484775,True,0.0,1.0,0,False,True,False,0,0,4.2,3
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.00967800042417366,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.008917000741348602,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.013095001122565009,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012774000424542464,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.021190000552451238,False,0.5,1.0,1,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011591999282245524,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012493999747675844,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00676,timeseries-sensors,time_series,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08640299893158954,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.009818000762606971,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.008797000191407278,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.014547000318998471,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.015338999219238758,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.02148000021406915,False,0.5,1.0,1,False,True,False,0,0,6.2,4
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012021999282296747,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.01231299938808661,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00677,timeseries-sensors,time_series,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08865699965099338,True,0.0,1.0,0,False,True,False,0,0,4.2,3
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.01245400017069187,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.011901998732355423,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016822001271066256,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014537999959429726,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.026360001356806606,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.013896999007556587,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.016461999621242285,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00678,timeseries-sensors,time_series,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.13557599959312938,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.012803999197785743,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.012242999218869954,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.017963999198400415,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014688001101603732,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.026489999072509818,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.013374999980442226,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.016170999515452422,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:timeseries-sensors:00679,timeseries-sensors,time_series,development,S4,dependency_cycle,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.1385119994665729,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:timeseries-sensors:00680,timeseries-sensors,time_series,development,S5,non_repairable_component,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.013285000022733584,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:timeseries-sensors:00680,timeseries-sensors,time_series,development,S5,non_repairable_component,CERTIFIED_UNIQUE,True,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.01180199978989549,False,1.0,1.0,3,True,False,False,6,0,0,0
h10-c3:development:timeseries-sensors:00680,timeseries-sensors,time_series,development,S5,non_repairable_component,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.017222999304067343,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:timeseries-sensors:00680,timeseries-sensors,time_series,development,S5,non_repairable_component,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.018605000150273554,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:timeseries-sensors:00680,timeseries-sensors,time_series,development,S5,non_repairable_component,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.027271000362816267,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
