case_id,modality,seed,perturbation,base_cut,perturbed_cut,exact_cut_match,Jaccard,obligation_coverage_match,optimal_equivalence_class_match,cost_regret,repair_success,recertification_success,new_critical_violations
h10-c6:tabular:1702:0876,tabular,1702,gaussian_sigma_0.05,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,gaussian_sigma_0.10,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,noncritical_metadata,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,cost_minus_0.05,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,cost_plus_0.05,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,cost_minus_0.10,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,cost_plus_0.10,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,equivalent_node_order,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0876,tabular,1702,irrelevant_valid_evidence,"[""h10-c6:tabular:1702:0876:source""]","[""h10-c6:tabular:1702:0876:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,embedding_noise_sigma_0.05,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,embedding_noise_sigma_0.10,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,whitespace,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,punctuation,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,fixed_dictionary_synonym,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,noncritical_metadata,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,cost_minus_0.05,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,cost_plus_0.05,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,cost_minus_0.10,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,cost_plus_0.10,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,equivalent_node_order,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0877,text,1703,irrelevant_valid_evidence,"[""h10-c6:text:1703:0877:source""]","[""h10-c6:text:1703:0877:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,gaussian_sigma_0.05,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,gaussian_sigma_0.10,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,noncritical_metadata,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,cost_minus_0.05,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,cost_plus_0.05,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,cost_minus_0.10,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,cost_plus_0.10,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,equivalent_node_order,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0878,tabular,1704,irrelevant_valid_evidence,"[""h10-c6:tabular:1704:0878:source""]","[""h10-c6:tabular:1704:0878:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,embedding_noise_sigma_0.05,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,embedding_noise_sigma_0.10,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,whitespace,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,punctuation,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,fixed_dictionary_synonym,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,noncritical_metadata,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,cost_minus_0.05,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,cost_plus_0.05,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,cost_minus_0.10,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,cost_plus_0.10,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,equivalent_node_order,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0879,text,1705,irrelevant_valid_evidence,"[""h10-c6:text:1705:0879:source""]","[""h10-c6:text:1705:0879:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,gaussian_sigma_0.05,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,gaussian_sigma_0.10,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,noncritical_metadata,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,cost_minus_0.05,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,cost_plus_0.05,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,cost_minus_0.10,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,cost_plus_0.10,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,equivalent_node_order,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0880,tabular,1701,irrelevant_valid_evidence,"[""h10-c6:tabular:1701:0880:source""]","[""h10-c6:tabular:1701:0880:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,embedding_noise_sigma_0.05,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,embedding_noise_sigma_0.10,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,whitespace,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,punctuation,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,fixed_dictionary_synonym,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,noncritical_metadata,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,cost_minus_0.05,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,cost_plus_0.05,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,cost_minus_0.10,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,cost_plus_0.10,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,equivalent_node_order,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0881,text,1702,irrelevant_valid_evidence,"[""h10-c6:text:1702:0881:source""]","[""h10-c6:text:1702:0881:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,gaussian_sigma_0.05,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,gaussian_sigma_0.10,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,noncritical_metadata,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,cost_minus_0.05,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,cost_plus_0.05,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,cost_minus_0.10,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,cost_plus_0.10,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,equivalent_node_order,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0882,tabular,1703,irrelevant_valid_evidence,"[""h10-c6:tabular:1703:0882:source""]","[""h10-c6:tabular:1703:0882:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,embedding_noise_sigma_0.05,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,embedding_noise_sigma_0.10,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,whitespace,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,punctuation,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,fixed_dictionary_synonym,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,noncritical_metadata,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,cost_minus_0.05,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,cost_plus_0.05,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,cost_minus_0.10,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,cost_plus_0.10,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,equivalent_node_order,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0883,text,1704,irrelevant_valid_evidence,"[""h10-c6:text:1704:0883:source""]","[""h10-c6:text:1704:0883:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,gaussian_sigma_0.05,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,gaussian_sigma_0.10,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,noncritical_metadata,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,cost_minus_0.05,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,cost_plus_0.05,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,cost_minus_0.10,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,cost_plus_0.10,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,equivalent_node_order,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0884,tabular,1705,irrelevant_valid_evidence,"[""h10-c6:tabular:1705:0884:source""]","[""h10-c6:tabular:1705:0884:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,embedding_noise_sigma_0.05,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,embedding_noise_sigma_0.10,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,whitespace,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,punctuation,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,fixed_dictionary_synonym,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,noncritical_metadata,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,cost_minus_0.05,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,cost_plus_0.05,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,cost_minus_0.10,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,cost_plus_0.10,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,equivalent_node_order,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0885,text,1701,irrelevant_valid_evidence,"[""h10-c6:text:1701:0885:source""]","[""h10-c6:text:1701:0885:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,gaussian_sigma_0.05,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,gaussian_sigma_0.10,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,noncritical_metadata,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,cost_minus_0.05,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,cost_plus_0.05,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,cost_minus_0.10,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,cost_plus_0.10,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,equivalent_node_order,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0886,tabular,1702,irrelevant_valid_evidence,"[""h10-c6:tabular:1702:0886:source""]","[""h10-c6:tabular:1702:0886:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,embedding_noise_sigma_0.05,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,embedding_noise_sigma_0.10,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,whitespace,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,punctuation,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,fixed_dictionary_synonym,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,noncritical_metadata,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,cost_minus_0.05,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,cost_plus_0.05,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,cost_minus_0.10,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,cost_plus_0.10,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,equivalent_node_order,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0887,text,1703,irrelevant_valid_evidence,"[""h10-c6:text:1703:0887:source""]","[""h10-c6:text:1703:0887:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,gaussian_sigma_0.05,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,gaussian_sigma_0.10,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,noncritical_metadata,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,cost_minus_0.05,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,cost_plus_0.05,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,cost_minus_0.10,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,cost_plus_0.10,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,equivalent_node_order,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0888,tabular,1704,irrelevant_valid_evidence,"[""h10-c6:tabular:1704:0888:source""]","[""h10-c6:tabular:1704:0888:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,embedding_noise_sigma_0.05,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,embedding_noise_sigma_0.10,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,whitespace,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,punctuation,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,fixed_dictionary_synonym,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,noncritical_metadata,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,cost_minus_0.05,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,cost_plus_0.05,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,cost_minus_0.10,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,cost_plus_0.10,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,equivalent_node_order,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0889,text,1705,irrelevant_valid_evidence,"[""h10-c6:text:1705:0889:source""]","[""h10-c6:text:1705:0889:source""]",True,1.0,True,True,0.0,True,True,0
