case_id,template_id,template_hash,pipeline_family,modality,split,stratum,gold_status,repairable,method,predicted_cut,predicted_cost,runtime_ms,optimal_set_membership,raw_cost_regret,normalized_cost_regret,obligation_coverage,false_certification,full_recertification_success,recertification_status,remaining_critical_issues,new_critical_issues,remaining_critical_issue_count,new_critical_violation_count,all_required_postconditions_verified,completed_steps,failed_steps,plan_cost,before_trace_sha256,after_trace_sha256,graph_changed
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,schema_only,[],0,1.1902739988727262,False,,0.0,0.0,False,False,no_change,"('issue:sealed:text-reviews:S5:1223685993:obligation-0', 'issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-2', 'issue:sealed:text-reviews:S5:1223685993:obligation-3', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),5,0,True,0,0,0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,False
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,simple_or,"[""contract:sealed:text-reviews:S5:1223685993:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:text-reviews:S5:1223685993:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:text-reviews:S5:1223685993:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:text-reviews:S5:1223685993:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-10f680633018/field:_/violation:source_component"", ""node:node-10f680633018/field:registered_state_0/violation:contract_mismatch"", ""node:node-10f680633018/field:registered_state_1/violation:contract_mismatch"", ""node:node-13a9e71dc3b4/field:registered_state_2/violation:contract_mismatch"", ""node:node-28074d402d4c/field:_/violation:source_component"", ""node:node-28074d402d4c/field:registered_state_2/violation:contract_mismatch"", ""node:node-28074d402d4c/field:registered_state_3/violation:contract_mismatch"", ""node:node-62c7e473253e/field:registered_state_3/violation:contract_mismatch"", ""node:node-bc720bbf08c1/field:_/violation:source_component"", ""node:node-bc720bbf08c1/field:registered_state_0/violation:contract_mismatch"", ""node:node-bc720bbf08c1/field:registered_state_2/violation:contract_mismatch"", ""node:node-bc720bbf08c1/field:registered_state_3/violation:contract_mismatch"", ""node:node-bde0d1a236fb/field:registered_state_0/violation:contract_mismatch"", ""node:node-f09f5cc1c42e/field:_/violation:source_component"", ""node:node-f09f5cc1c42e/field:registered_state_1/violation:contract_mismatch"", ""node:node-f303e2a491c7/field:registered_state_1/violation:contract_mismatch""]",808.838,1.1670999992929865,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-4',)",(),1,0,False,3,1,18.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,f143547003f7131b7eb3ea740643ee23ca6f144ac75696c8148da09c3b251f5c,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,independent_if_else,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-28074d402d4c/field:_/violation:source_component""]",4.1690000000000005,1.1997519995929906,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-0', 'issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),3,0,False,1,1,9.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,fe2cc37ef7a2adbfbad0236e622522abcb8695e8eac16315238b749d428bc467,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,untyped_graph,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-bc720bbf08c1/field:_/violation:source_component""]",4.6690000000000005,1.2065549999533687,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),2,0,False,1,1,2.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,68849238dd16cc69737bf150a28e8eaa33b667a5ec028258d3bb381a0e0a626f,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,typed_without_optimization,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-28074d402d4c/field:_/violation:source_component""]",4.1690000000000005,1.1734920008166227,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-0', 'issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),3,0,False,1,1,9.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,fe2cc37ef7a2adbfbad0236e622522abcb8695e8eac16315238b749d428bc467,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,greedy_cover,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-bc720bbf08c1/field:_/violation:source_component""]",4.6690000000000005,1.736889000312658,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),2,0,False,1,1,2.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,68849238dd16cc69737bf150a28e8eaa33b667a5ec028258d3bb381a0e0a626f,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,weighted_greedy,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-bc720bbf08c1/field:_/violation:source_component""]",4.6690000000000005,1.427213001079508,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-1', 'issue:sealed:text-reviews:S5:1223685993:obligation-4')",(),2,0,False,1,1,2.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,68849238dd16cc69737bf150a28e8eaa33b667a5ec028258d3bb381a0e0a626f,True
sealed:text-reviews:S5:1223685993:case:000,sealed:text-reviews:S5:1223685993,8117f1c04beff80202e0019ee93d0572780173d1476011a5cd85e52bcb16c06a,text-reviews,text,sealed,S5,NON_REPAIRABLE,False,full_h10,"[""node:node-10f680633018/field:_/violation:source_component"", ""node:node-28074d402d4c/field:_/violation:source_component""]",4.1690000000000005,0.8795959984126966,False,,0.0,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S5:1223685993:obligation-4',)",(),1,0,True,3,0,17.0,387b046858c7d94944fb14b6c485a6f3f76c196d7c060e79c3da8851dda620c8,7b59bd26a16a14728d964f41466481e5210128dbb8ba637c9f4babdcf1f45cfb,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,schema_only,[],0,1.0529840001254342,False,,2.0,0.0,False,False,no_change,"('issue:sealed:timeseries-sensors:S3:1146053023:obligation-0', 'issue:sealed:timeseries-sensors:S3:1146053023:obligation-1', 'issue:sealed:timeseries-sensors:S3:1146053023:obligation-2', 'issue:sealed:timeseries-sensors:S3:1146053023:obligation-3')",(),4,0,True,0,0,0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,False
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,simple_or,"[""contract:sealed:timeseries-sensors:S3:1146053023:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S3:1146053023:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S3:1146053023:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S3:1146053023:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-0ed1ff989838/field:registered_state_1/violation:contract_mismatch"", ""node:node-688107a78824/field:_/violation:source_component"", ""node:node-688107a78824/field:registered_state_1/violation:contract_mismatch"", ""node:node-8511c4f87dcf/field:registered_state_3/violation:contract_mismatch"", ""node:node-8aaec2109a96/field:_/violation:source_component"", ""node:node-8aaec2109a96/field:registered_state_0/violation:contract_mismatch"", ""node:node-8aaec2109a96/field:registered_state_1/violation:contract_mismatch"", ""node:node-c0196d4adc0f/field:_/violation:source_component"", ""node:node-c0196d4adc0f/field:registered_state_0/violation:contract_mismatch"", ""node:node-c0196d4adc0f/field:registered_state_2/violation:contract_mismatch"", ""node:node-c0196d4adc0f/field:registered_state_3/violation:contract_mismatch"", ""node:node-ec782e1e37aa/field:_/violation:source_component"", ""node:node-ec782e1e37aa/field:registered_state_2/violation:contract_mismatch"", ""node:node-ec782e1e37aa/field:registered_state_3/violation:contract_mismatch"", ""node:node-eec7374bf2e8/field:registered_state_2/violation:contract_mismatch"", ""node:node-faca5d1719fd/field:registered_state_0/violation:contract_mismatch""]",808.7348,0.9517929993307916,False,804.6174,195.41880798562195,1.0,False,False,partial_success,(),(),0,0,False,3,1,18.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,528dced7e4f37cc2ae14f49ffc9ce96e200876d3672ebcd13c7aafc90d52dda8,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,independent_if_else,"[""node:node-688107a78824/field:_/violation:source_component"", ""node:node-8aaec2109a96/field:_/violation:source_component"", ""node:node-ec782e1e37aa/field:_/violation:source_component""]",6.176100000000002,0.960469000347075,False,2.058700000000001,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S3:1146053023:obligation-0',)",(),1,0,False,2,1,17.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,51a209e9b5e416de934945b22ea7694cbbc5618aeda6dbf290b0cbfd819de510,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,untyped_graph,"[""node:node-688107a78824/field:_/violation:source_component"", ""node:node-c0196d4adc0f/field:_/violation:source_component""]",4.617400000000001,0.9592259993951302,False,0.5,0.1214358575800262,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,6af84de9e42ba7af3eebfdddd18ef93ed5dc216804379c212d7ef9c13b2279cb,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""node:node-688107a78824/field:_/violation:source_component"", ""node:node-8aaec2109a96/field:_/violation:source_component"", ""node:node-ec782e1e37aa/field:_/violation:source_component""]",6.176100000000002,0.9729429984872695,False,2.058700000000001,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S3:1146053023:obligation-0',)",(),1,0,False,2,1,17.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,51a209e9b5e416de934945b22ea7694cbbc5618aeda6dbf290b0cbfd819de510,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,greedy_cover,"[""node:node-688107a78824/field:_/violation:source_component"", ""node:node-c0196d4adc0f/field:_/violation:source_component""]",4.617400000000001,0.997780000034254,False,0.5,0.1214358575800262,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,6af84de9e42ba7af3eebfdddd18ef93ed5dc216804379c212d7ef9c13b2279cb,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,weighted_greedy,"[""node:node-688107a78824/field:_/violation:source_component"", ""node:node-c0196d4adc0f/field:_/violation:source_component""]",4.617400000000001,1.1193989994353615,False,0.5,0.1214358575800262,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,6af84de9e42ba7af3eebfdddd18ef93ed5dc216804379c212d7ef9c13b2279cb,True
sealed:timeseries-sensors:S3:1146053023:case:000,sealed:timeseries-sensors:S3:1146053023,48d2a68f8ca3f29079673296e188bbf6368393daa9dfaccadaa7ac9189aa69d7,timeseries-sensors,time_series,sealed,S3,CERTIFIED_UNIQUE,True,full_h10,"[""node:node-8aaec2109a96/field:_/violation:source_component"", ""node:node-ec782e1e37aa/field:_/violation:source_component""]",4.117400000000001,0.6769629999325844,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,fe1cf37c95450ccd51778fe70936c9baa562217de6eac9342f7e0c6c4604c583,33ce0735e3bb25920c6107af6c3b070952533a6ffdfdba000ce95144124b90b4,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],0,1.4052420010557398,False,,2.0,0.0,False,False,no_change,"('issue:sealed:timeseries-sensors:S4:1222982055:obligation-0', 'issue:sealed:timeseries-sensors:S4:1222982055:obligation-1', 'issue:sealed:timeseries-sensors:S4:1222982055:obligation-2', 'issue:sealed:timeseries-sensors:S4:1222982055:obligation-3')",(),4,0,True,0,0,0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,False
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""contract:sealed:timeseries-sensors:S4:1222982055:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S4:1222982055:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S4:1222982055:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S4:1222982055:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-0c52d595836e/field:_/violation:source_component"", ""node:node-0c52d595836e/field:registered_state_0/violation:contract_mismatch"", ""node:node-0c52d595836e/field:registered_state_2/violation:contract_mismatch"", ""node:node-12ae0e93fba6/field:_/violation:source_component"", ""node:node-12ae0e93fba6/field:registered_state_2/violation:contract_mismatch"", ""node:node-12ae0e93fba6/field:registered_state_3/violation:contract_mismatch"", ""node:node-15a8f9067f5b/field:registered_state_1/violation:contract_mismatch"", ""node:node-16d231dbb581/field:registered_state_0/violation:contract_mismatch"", ""node:node-3985d1b6f56c/field:_/violation:source_component"", ""node:node-3985d1b6f56c/field:registered_state_0/violation:contract_mismatch"", ""node:node-3985d1b6f56c/field:registered_state_1/violation:contract_mismatch"", ""node:node-3d29f126d4b6/field:_/violation:source_component"", ""node:node-3d29f126d4b6/field:registered_state_1/violation:contract_mismatch"", ""node:node-492cc790ccc8/field:registered_state_3/violation:contract_mismatch"", ""node:node-a672cbf71763/field:registered_state_2/violation:contract_mismatch"", ""node:node-c871268690c7/field:_/violation:source_component"", ""node:node-c871268690c7/field:registered_state_1/violation:contract_mismatch"", ""node:node-c871268690c7/field:registered_state_3/violation:contract_mismatch"", ""node:node-c98d0e3fc5ff/field:_/violation:source_component"", ""node:node-c98d0e3fc5ff/field:registered_state_0/violation:contract_mismatch"", ""node:node-c98d0e3fc5ff/field:registered_state_2/violation:contract_mismatch"", ""node:node-c98d0e3fc5ff/field:registered_state_3/violation:contract_mismatch""]",1012.6962,1.0742239992396208,False,1008.6308,248.10124464997295,1.0,False,False,partial_success,(),(),0,0,False,5,1,27.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,a94c052b4bd9d12af5e709632661eb78f50a8459694e16a8f146a3fd3b382cf9,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-0c52d595836e/field:_/violation:source_component"", ""node:node-12ae0e93fba6/field:_/violation:source_component"", ""node:node-3985d1b6f56c/field:_/violation:source_component""]",6.0981000000000005,1.0388370010332437,False,2.0327000000000006,0.5000000000000001,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,e6da050307a141dc0e494e116bb91bbb84e8140115399a9608788e7a312fc573,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-3985d1b6f56c/field:_/violation:source_component"", ""node:node-c98d0e3fc5ff/field:_/violation:source_component""]",4.5654,1.0895839986915234,False,0.5,0.12298912776110592,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S4:1222982055:obligation-1',)",(),1,0,False,1,1,2.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,875126783520c68a1dd7aab8f0b79cdf0a8602d438f7e554cb68b6bf47d951d3,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-0c52d595836e/field:_/violation:source_component"", ""node:node-12ae0e93fba6/field:_/violation:source_component"", ""node:node-3985d1b6f56c/field:_/violation:source_component""]",6.0981000000000005,1.0448280008859,False,2.0327000000000006,0.5000000000000001,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,e6da050307a141dc0e494e116bb91bbb84e8140115399a9608788e7a312fc573,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""node:node-3985d1b6f56c/field:_/violation:source_component"", ""node:node-c98d0e3fc5ff/field:_/violation:source_component""]",4.5654,1.0779720014397753,False,0.5,0.12298912776110592,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S4:1222982055:obligation-1',)",(),1,0,False,1,1,2.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,875126783520c68a1dd7aab8f0b79cdf0a8602d438f7e554cb68b6bf47d951d3,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""node:node-3985d1b6f56c/field:_/violation:source_component"", ""node:node-c98d0e3fc5ff/field:_/violation:source_component""]",4.5654,1.1211430010007462,False,0.5,0.12298912776110592,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S4:1222982055:obligation-1',)",(),1,0,False,1,1,2.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,875126783520c68a1dd7aab8f0b79cdf0a8602d438f7e554cb68b6bf47d951d3,True
sealed:timeseries-sensors:S4:1222982055:case:000,sealed:timeseries-sensors:S4:1222982055,9b427a20cb26338b6f499197921bfde21deb27422c675f09285b5aa2aa0cbfa9,timeseries-sensors,time_series,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,full_h10,"[""node:node-0c52d595836e/field:_/violation:source_component"", ""node:node-c871268690c7/field:_/violation:source_component""]",4.0654,0.8162960002664477,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,b4fdfb74a820656fe6d6c0d2fa4eac89ddab093a3fbf3fc87f0414ee5c191137,aab43b224e9e4aab11ebd12178c68bd4df46002cfe91c16289462fc4cb636657,True
sealed:text-reviews:S4:1594608618:case:000,sealed:text-reviews:S4:1594608618,3d6b925f91b2bf04d0ecc4db32ec938e8552f92a557262d3145f0c9cbd591877,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],0,1.0157529995922232,False,,2.0,0.0,False,False,no_change,"('issue:sealed:text-reviews:S4:1594608618:obligation-0', 'issue:sealed:text-reviews:S4:1594608618:obligation-1', 'issue:sealed:text-reviews:S4:1594608618:obligation-2', 'issue:sealed:text-reviews:S4:1594608618:obligation-3')",(),4,0,True,0,0,0,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,False
sealed:text-reviews:S4:1594608618:case:000,sealed:text-reviews:S4:1594608618,3d6b925f91b2bf04d0ecc4db32ec938e8552f92a557262d3145f0c9cbd591877,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""contract:sealed:text-reviews:S4:1594608618:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:text-reviews:S4:1594608618:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:text-reviews:S4:1594608618:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:text-reviews:S4:1594608618:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-0cfcc5babdae/field:_/violation:source_component"", ""node:node-0cfcc5babdae/field:registered_state_1/violation:contract_mismatch"", ""node:node-0cfcc5babdae/field:registered_state_3/violation:contract_mismatch"", ""node:node-1f665340cc2d/field:registered_state_0/violation:contract_mismatch"", ""node:node-24a9b5c9d146/field:_/violation:source_component"", ""node:node-24a9b5c9d146/field:registered_state_0/violation:contract_mismatch"", ""node:node-24a9b5c9d146/field:registered_state_1/violation:contract_mismatch"", ""node:node-4f36f0125c1d/field:registered_state_3/violation:contract_mismatch"", ""node:node-5b8c39f0aa4a/field:_/violation:source_component"", ""node:node-5b8c39f0aa4a/field:registered_state_1/violation:contract_mismatch"", ""node:node-87f0d79a578f/field:_/violation:source_component"", ""node:node-87f0d79a578f/field:registered_state_0/violation:contract_mismatch"", ""node:node-87f0d79a578f/field:registered_state_2/violation:contract_mismatch"", ""node:node-87f0d79a578f/field:registered_state_3/violation:contract_mismatch"", ""node:node-9406485bfda9/field:_/violation:source_component"", ""node:node-9406485bfda9/field:registered_state_0/violation:contract_mismatch"", ""node:node-9406485bfda9/field:registered_state_2/violation:contract_mismatch"", ""node:node-aad1e4c74775/field:registered_state_1/violation:contract_mismatch"", ""node:node-add5c9b67a74/field:registered_state_2/violation:contract_mismatch"", ""node:node-d669decc7986/field:_/violation:source_component"", ""node:node-d669decc7986/field:registered_state_2/violation:contract_mismatch"", ""node:node-d669decc7986/field:registered_state_3/violation:contract_mismatch""]",1012.695,0.9710190006444464,False,1008.63,248.12546125461256,1.0,False,False,partial_success,(),(),0,0,False,5,1,27.0,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,0a41806213805702450eb5a5782989b0aed561c2bd047ef489e3abbfa13cf91f,True
sealed:text-reviews:S4:1594608618:case:000,sealed:text-reviews:S4:1594608618,3d6b925f91b2bf04d0ecc4db32ec938e8552f92a557262d3145f0c9cbd591877,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-0cfcc5babdae/field:_/violation:source_component"", ""node:node-24a9b5c9d146/field:_/violation:source_component"", ""node:node-9406485bfda9/field:_/violation:source_component""]",6.0975,0.9659600000304636,False,2.0325,0.5,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,8191aaf396070091bb58af1eb08a283aeb220ac74d539c7f74d355e731c5cbbf,True
sealed:text-reviews:S4:1594608618:case:000,sealed:text-reviews:S4:1594608618,3d6b925f91b2bf04d0ecc4db32ec938e8552f92a557262d3145f0c9cbd591877,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-0cfcc5babdae/field:_/violation:source_component"", ""node:node-87f0d79a578f/field:_/violation:source_component""]",4.565,1.059647000147379,False,0.5,0.12300123001230012,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,6ef3f7321f26de33afa44797e0d57faec7137527fb9d55bda1780f8280150086,True
sealed:text-reviews:S4:1594608618:case:000,sealed:text-reviews:S4:1594608618,3d6b925f91b2bf04d0ecc4db32ec938e8552f92a557262d3145f0c9cbd591877,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-0cfcc5babdae/field:_/violation:source_component"", ""node:node-24a9b5c9d146/field:_/violation:source_component"", ""node:node-9406485bfda9/field:_/violation:source_component""]",6.0975,1.076268001270364,False,2.0325,0.5,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,a09fe07aaca691a911817a1ba5372e75af0d592dbde7d332f163efc77255dc9c,8191aaf396070091bb58af1eb08a283aeb220ac74d539c7f74d355e731c5cbbf,True
