incident_id,repository,variant,status,available,unavailable_reason,candidate_recall_at_5,candidate_recall_at_10,candidate_recall_at_20,reciprocal_rank,file_hit_at_3,symbol_hit_at_3,contract_correct,gold_contracts,predicted_contract,joint_hit_at_3,coverage,retrieval_coverage,contract_coverage,confirmed_diagnosis_coverage,repair_coverage,confirmed_correct,false_localization,candidate_count,context_lines,search_space_reduction,runtime_ms,evidence_request_count,active_evidence_status,active_evidence_details,route,top_k_signature,trajectory,evidence_requests
bugsinpy-fastapi-16,tiangolo/fastapi,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,647,0.971830985915493,138.997149,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:fastapi/encoders.py::jsonable_encoder"",""class:fastapi/security/api_key.py::APIKeyCookie"",""class:fastapi/security/api_key.py::APIKeyHeader"",""class:fastapi/security/api_key.py::APIKeyQuery"",""class:fastapi/security/base.py::SecurityBase"",""class:fastapi/security/http.py::HTTPBase"",""class:fastapi/security/http.py::HTTPBasic"",""class:fastapi/security/http.py::HTTPBearer"",""class:fastapi/security/http.py::HTTPDigest"",""class:fastapi/security/oauth2.py::OAuth2""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,R1,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.2,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,796,0.971830985915493,103.49634,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""file:fastapi/encoders.py"",""class:tests/test_jsonable_encoder.py::DictablePerson"",""class:fastapi/openapi/models.py::APIKey"",""class:fastapi/params.py::Body"",""function:fastapi/encoders.py::jsonable_encoder"",""class:fastapi/security/http.py::HTTPAuthorizationCredentials"",""class:fastapi/security/oauth2.py::OAuth2"",""class:fastapi/security/api_key.py::APIKeyBase"",""class:fastapi/openapi/models.py::Schema"",""function:fastapi/params.py::Body.__init__""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,814,0.971830985915493,235.484501,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:fastapi/encoders.py::jsonable_encoder"",""class:tests/test_jsonable_encoder.py::DictablePerson"",""class:fastapi/applications.py::FastAPI"",""file:fastapi/encoders.py"",""class:tests/test_jsonable_encoder.py::ModelWithConfig"",""class:tests/test_jsonable_encoder.py::ModelWithCustomEncoder"",""class:fastapi/security/base.py::SecurityBase"",""class:fastapi/params.py::Body"",""class:fastapi/params.py::Path"",""class:fastapi/openapi/models.py::APIKey""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,814,0.971830985915493,616.206765,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:fastapi/encoders.py::jsonable_encoder"",""class:tests/test_jsonable_encoder.py::DictablePerson"",""class:fastapi/applications.py::FastAPI"",""file:fastapi/encoders.py"",""class:tests/test_jsonable_encoder.py::ModelWithConfig"",""class:tests/test_jsonable_encoder.py::ModelWithCustomEncoder"",""class:fastapi/security/base.py::SecurityBase"",""class:fastapi/params.py::Body"",""class:fastapi/params.py::Path"",""class:fastapi/openapi/models.py::APIKey""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,814,0.971830985915493,595.593204,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""API_BEHAVIOR"", ""contract_before"": ""API_BEHAVIOR"", ""entropy_after"": ""0.606017392"", ""entropy_before"": ""0.509243472"", ""event_id"": ""trace-013ccda7ff524f3cf4ca3211"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""file:fastapi/encoders.py"", ""rank_after"": ""2"", ""rank_before"": ""4""}",CONFIGURATION_MATCHER,"[""function:fastapi/encoders.py::jsonable_encoder"",""file:fastapi/encoders.py"",""class:tests/test_jsonable_encoder.py::DictablePerson"",""class:fastapi/applications.py::FastAPI"",""class:tests/test_jsonable_encoder.py::ModelWithConfig"",""class:tests/test_jsonable_encoder.py::ModelWithCustomEncoder"",""class:fastapi/security/base.py::SecurityBase"",""class:fastapi/params.py::Body"",""class:fastapi/params.py::Path"",""class:fastapi/openapi/models.py::APIKey""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_jsonable_encoder.py::test_encode_model_with_config"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:fastapi/encoders.py::jsonable_encoder"", ""file:fastapi/encoders.py"", ""class:tests/test_jsonable_encoder.py::DictablePerson""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 1.8180521749541079}]"
bugsinpy-tornado-14,tornadoweb/tornado,R0,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.125,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,3112,0.9935917975008011,232.576541,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:tornado/ioloop.py::PollIOLoop"",""class:tornado/platform/select.py::_Select"",""class:tornado/gen.py::Runner"",""class:tornado/gen.py::YieldFuture"",""function:tornado/gen.py::_make_coroutine_wrapper"",""class:tornado/httpclient.py::AsyncHTTPClient"",""class:tornado/httpclient.py::HTTPClient"",""class:tornado/ioloop.py::IOLoop"",""function:tornado/ioloop.py::IOLoop.clear_current"",""function:tornado/ioloop.py::IOLoop.configurable_base""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,R1,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2702,0.9935917975008011,67.698209,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/util.py::Configurable.__new__"",""function:tornado/ioloop.py::IOLoop.initialize"",""function:tornado/util.py::Configurable.configured_class"",""class:tornado/gen.py::BadYieldError"",""function:tornado/ioloop.py::IOLoop.current"",""class:tornado/httputil.py::HTTPConnection"",""class:tornado/http1connection.py::HTTP1Connection"",""class:tornado/stack_context.py::ExceptionStackContext"",""function:tornado/gen.py::coroutine"",""class:tornado/iostream.py::BaseIOStream""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2859,0.9935917975008011,525.870897,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/ioloop.py::IOLoop.initialize"",""function:tornado/platform/epoll.py::EPollIOLoop.initialize"",""function:tornado/util.py::Configurable.__new__"",""class:tornado/ioloop.py::PollIOLoop"",""class:tornado/ioloop.py::IOLoop"",""function:tornado/ioloop.py::IOLoop.current"",""class:tornado/platform/epoll.py::EPollIOLoop"",""class:tornado/httpclient.py::AsyncHTTPClient"",""class:tornado/gen.py::BadYieldError"",""function:tornado/ioloop.py::IOLoop.configurable_base""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2295,0.9935917975008011,412.456737,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/ioloop.py::IOLoop.initialize"",""function:tornado/platform/epoll.py::EPollIOLoop.initialize"",""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/util.py::Configurable.__new__"",""class:tornado/ioloop.py::IOLoop"",""function:tornado/ioloop.py::IOLoop.current"",""class:tornado/platform/epoll.py::EPollIOLoop"",""function:tornado/ioloop.py::IOLoop.configurable_base"",""function:tornado/ioloop.py::IOLoop.clear_current"",""class:tornado/httpclient.py::AsyncHTTPClient""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2295,0.9935917975008011,426.65303,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""API_BEHAVIOR"", ""contract_before"": ""API_BEHAVIOR"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:tornado/ioloop.py::IOLoop.initialize"",""function:tornado/platform/epoll.py::EPollIOLoop.initialize"",""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/util.py::Configurable.__new__"",""class:tornado/ioloop.py::IOLoop"",""function:tornado/ioloop.py::IOLoop.current"",""class:tornado/platform/epoll.py::EPollIOLoop"",""function:tornado/ioloop.py::IOLoop.configurable_base"",""function:tornado/ioloop.py::IOLoop.clear_current"",""class:tornado/httpclient.py::AsyncHTTPClient""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tornado/test/ioloop_test.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:tornado/ioloop.py::IOLoop.initialize"", ""function:tornado/platform/epoll.py::EPollIOLoop.initialize"", ""class:tornado/ioloop.py::PollIOLoop""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.802985507301935}]"
bugsinpy-black-14,psf/black,R0,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,1142,0.9658703071672355,73.166612,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:blib2to3/pgen2/driver.py::Driver.parse_string"",""function:blib2to3/pgen2/tokenize.py::generate_tokens"",""class:blib2to3/pgen2/driver.py::Driver"",""function:blib2to3/pytree.py::Node.invalidate_sibling_maps"",""function:blib2to3/pgen2/driver.py::Driver.parse_tokens"",""function:black.py::lib2to3_parse"",""function:blib2to3/pgen2/parse.py::Parser.pop"",""function:blib2to3/pgen2/parse.py::Parser.addtoken"",""function:blib2to3/pgen2/tokenize.py::group"",""function:blib2to3/pytree.py::convert""]",[],[]
bugsinpy-black-14,psf/black,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,868,0.9658703071672355,46.602327,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:black.py::lib2to3_parse"",""class:black.py::BracketTracker"",""function:blib2to3/pgen2/tokenize.py::generate_tokens"",""function:blib2to3/pgen2/driver.py::load_grammar"",""function:blib2to3/pgen2/driver.py::Driver.parse_tokens"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_item"",""class:blib2to3/pytree.py::Base"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.gettoken"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_rhs""]",[],[]
bugsinpy-black-14,psf/black,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2599,0.9658703071672355,116.053371,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:black.py::get_future_imports"",""function:black.py::lib2to3_parse"",""function:blib2to3/pgen2/tokenize.py::generate_tokens"",""function:blib2to3/pgen2/driver.py::Driver.parse_string"",""function:blib2to3/pgen2/driver.py::Driver.parse_tokens"",""class:black.py::BracketTracker"",""class:black.py::Line"",""function:blib2to3/pgen2/parse.py::Parser.addtoken"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pytree.py::Leaf.__init__""]",[],[]
bugsinpy-black-14,psf/black,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2599,0.9658703071672355,266.109888,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:black.py::get_future_imports"",""function:black.py::lib2to3_parse"",""function:blib2to3/pgen2/tokenize.py::generate_tokens"",""function:blib2to3/pgen2/driver.py::Driver.parse_string"",""function:blib2to3/pgen2/driver.py::Driver.parse_tokens"",""class:black.py::BracketTracker"",""class:black.py::Line"",""function:blib2to3/pgen2/parse.py::Parser.addtoken"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pytree.py::Leaf.__init__""]",[],[]
bugsinpy-black-14,psf/black,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2599,0.9658703071672355,276.093392,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""DATA_SCHEMA"", ""contract_before"": ""DATA_SCHEMA"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:black.py::get_future_imports"",""function:black.py::lib2to3_parse"",""function:blib2to3/pgen2/tokenize.py::generate_tokens"",""function:blib2to3/pgen2/driver.py::Driver.parse_string"",""function:blib2to3/pgen2/driver.py::Driver.parse_tokens"",""class:black.py::BracketTracker"",""class:black.py::Line"",""function:blib2to3/pgen2/parse.py::Parser.addtoken"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pytree.py::Leaf.__init__""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_black.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:black.py::get_future_imports"", ""function:black.py::lib2to3_parse"", ""function:blib2to3/pgen2/tokenize.py::generate_tokens""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 1.2541740322164565}]"
bugsinpy-thefuck-10,nvbn/thefuck,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,603,0.9743918053777209,188.698727,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:thefuck/types.py::Rule"",""class:thefuck/conf.py::Settings"",""function:thefuck/rules/man.py::get_new_command"",""class:thefuck/shells/fish.py::Fish"",""class:thefuck/shells/generic.py::Generic"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/types.py::Command"",""function:thefuck/utils.py::for_app"",""file:thefuck/__init__.py"",""function:thefuck/conf.py::Settings.__setattr__""]",[],[]
bugsinpy-thefuck-10,nvbn/thefuck,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,816,0.9743918053777209,151.815184,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:thefuck/types.py::Command.__init__"",""class:thefuck/conf.py::Settings"",""function:thefuck/utils.py::memoize"",""class:thefuck/shells/fish.py::Fish"",""class:thefuck/types.py::Command"",""class:thefuck/exceptions.py::EmptyCommand"",""function:thefuck/conf.py::Settings.__setattr__"",""function:thefuck/types.py::Command.script_parts"",""class:thefuck/const.py::_GenConst"",""function:thefuck/utils.py::cache""]",[],[]
bugsinpy-thefuck-10,nvbn/thefuck,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,771,0.9743918053777209,357.694968,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:thefuck/types.py::Rule"",""function:thefuck/rules/man.py::get_new_command"",""class:thefuck/conf.py::Settings"",""file:tests/rules/test_man.py"",""class:thefuck/types.py::Command"",""class:thefuck/shells/fish.py::Fish"",""class:thefuck/shells/generic.py::Generic"",""function:thefuck/types.py::Command.__init__"",""class:thefuck/exceptions.py::EmptyCommand"",""function:thefuck/utils.py::for_app""]",[],[]
bugsinpy-thefuck-10,nvbn/thefuck,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,641,0.9743918053777209,927.44394,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:thefuck/rules/man.py::get_new_command"",""class:thefuck/types.py::Command"",""class:thefuck/types.py::Rule"",""function:thefuck/types.py::Command.__init__"",""class:thefuck/conf.py::Settings"",""file:tests/rules/test_man.py"",""class:thefuck/exceptions.py::EmptyCommand"",""class:thefuck/shells/fish.py::Fish"",""function:thefuck/shells/generic.py::Generic.split_command"",""function:thefuck/types.py::Command.script_parts""]",[],[]
bugsinpy-thefuck-10,nvbn/thefuck,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,641,0.9743918053777209,936.445145,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""API_BEHAVIOR"", ""contract_before"": ""API_BEHAVIOR"", ""entropy_after"": ""1.094884015"", ""entropy_before"": ""1.074635531"", ""event_id"": ""trace-1d6ba4fa4089b8eeb855aa3e"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""file:tests/rules/test_man.py"", ""rank_after"": ""3"", ""rank_before"": ""6""}",EXECUTED_SLICE_GRAPH,"[""function:thefuck/rules/man.py::get_new_command"",""class:thefuck/types.py::Command"",""file:tests/rules/test_man.py"",""class:thefuck/types.py::Rule"",""function:thefuck/types.py::Command.__init__"",""class:thefuck/conf.py::Settings"",""class:thefuck/exceptions.py::EmptyCommand"",""class:thefuck/shells/fish.py::Fish"",""function:thefuck/shells/generic.py::Generic.split_command"",""function:thefuck/types.py::Command.script_parts""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/rules/test_man.py::test_get_new_command"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:thefuck/rules/man.py::get_new_command"", ""class:thefuck/types.py::Command"", ""file:tests/rules/test_man.py""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.284652044853014}]"
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,R0,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,2956,0.9895506792058516,396.507522,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/extractor/academicearth.py::AcademicEarthCourseIE"",""class:youtube_dl/extractor/bambuser.py::BambuserChannelIE"",""class:youtube_dl/extractor/bliptv.py::BlipTVUserIE"",""class:youtube_dl/extractor/brightcove.py::BrightcoveIE"",""class:youtube_dl/extractor/daum.py::DaumIE"",""class:youtube_dl/extractor/livestream.py::LivestreamOriginalIE"",""class:youtube_dl/extractor/naver.py::NaverIE"",""class:youtube_dl/extractor/prosiebensat1.py::ProSiebenSat1IE"",""class:youtube_dl/extractor/teachertube.py::TeacherTubeUserIE""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,1043,0.9895506792058516,37.060989,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""function:youtube_dl/extractor/common.py::InfoExtractor.suitable"",""class:youtube_dl/utils.py::AttrParser"",""class:youtube_dl/extractor/vimeo.py::VimeoAlbumIE"",""class:youtube_dl/postprocessor/ffmpeg.py::FFmpegAudioFixPP"",""class:youtube_dl/extractor/arte.py::ArteTVConcertIE"",""class:youtube_dl/extractor/francetv.py::CultureboxIE"",""class:youtube_dl/extractor/smotri.py::SmotriBroadcastIE"",""class:youtube_dl/extractor/rutube.py::RutubeChannelIE"",""class:youtube_dl/extractor/mtv.py::MTVIE""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3876,0.9895506792058516,376.786238,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""function:youtube_dl/extractor/common.py::InfoExtractor.suitable"",""class:youtube_dl/extractor/facebook.py::FacebookIE"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/extractor/bambuser.py::BambuserChannelIE"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:test/test_all_urls.py::TestAllURLsMatching"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/extractor/academicearth.py::AcademicEarthCourseIE"",""class:youtube_dl/extractor/common.py::InfoExtractor""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3876,0.9895506792058516,206.107436,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""function:youtube_dl/extractor/common.py::InfoExtractor.suitable"",""class:youtube_dl/extractor/facebook.py::FacebookIE"",""class:youtube_dl/extractor/bambuser.py::BambuserChannelIE"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:test/test_all_urls.py::TestAllURLsMatching"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/extractor/academicearth.py::AcademicEarthCourseIE"",""class:youtube_dl/extractor/common.py::InfoExtractor""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3876,0.9895506792058516,205.715414,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""UNKNOWN_CONTRACT"", ""contract_before"": ""UNKNOWN_CONTRACT"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""function:youtube_dl/extractor/common.py::InfoExtractor.suitable"",""class:youtube_dl/extractor/facebook.py::FacebookIE"",""class:youtube_dl/extractor/bambuser.py::BambuserChannelIE"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:test/test_all_urls.py::TestAllURLsMatching"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/extractor/academicearth.py::AcademicEarthCourseIE"",""class:youtube_dl/extractor/common.py::InfoExtractor""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""test/test_all_urls.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""class:youtube_dl/downloader/rtmp.py::RtmpFD"", ""function:youtube_dl/extractor/common.py::InfoExtractor.suitable"", ""class:youtube_dl/extractor/facebook.py::FacebookIE""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.21761600267648}]"
bugsinpy-pandas-71,pandas-dev/pandas,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,5114,0.9982212735681252,9332.031189,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""function:pandas/core/reshape/tile.py::cut"",""function:pandas/core/construction.py::array"",""function:pandas/core/construction.py::extract_array"",""function:pandas/core/reshape/tile.py::_bins_to_cuts"",""function:pandas/core/reshape/tile.py::_convert_bin_to_numeric_type"",""function:pandas/core/dtypes/common.py::is_datetime64tz_dtype"",""function:pandas/core/dtypes/common.py::is_extension_array_dtype"",""function:pandas/core/reshape/tile.py::_coerce_to_type"",""function:pandas/core/reshape/tile.py::_preprocess_for_cut"",""class:pandas/core/arrays/interval.py::IntervalArray""]",[],[]
bugsinpy-pandas-71,pandas-dev/pandas,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,12659,0.9982212735681252,325.751068,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""function:pandas/util/_decorators.py::Appender.__init__"",""function:pandas/util/_decorators.py::Appender.__call__"",""function:pandas/core/dtypes/common.py::is_datetime64tz_dtype"",""class:pandas/tseries/offsets.py::BQuarterBegin"",""function:pandas/core/dtypes/common.py::is_extension_array_dtype"",""function:pandas/core/arrays/datetimes.py::DatetimeArray._generate_range"",""function:pandas/core/dtypes/common.py::is_bool_dtype"",""function:pandas/core/indexes/datetimes.py::date_range"",""class:pandas/io/pytables.py::AppendableFrameTable"",""function:pandas/core/dtypes/common.py::is_timedelta64_dtype""]",[],[]
