case_id,pipeline_id,modality,split,case_type,severity,unknown,insufficient_evidence,method,predicted_status,source_precision,source_recall,source_f1,source_jaccard,repair_precision,repair_recall,repair_f1,repair_jaccard,cut_precision,cut_recall,cut_f1,cut_jaccard,cut_exact,cut_cost_regret,repair_cost_regret,extra_repair_actions,recertified,false_certification,false_block,abstained,false_concrete_unknown,runtime_ms,trace
timeseries_encoder_a-development-0085,timeseries_encoder_a,time_series,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03189100016243174,
timeseries_encoder_a-development-0085,timeseries_encoder_a,time_series,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.0698720000400499,
timeseries_encoder_a-development-0085,timeseries_encoder_a,time_series,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20221400018272107,932000503b722561a4227602c6f8c3a5b65acfc1fa5206a3fd02e0bf9d499772
timeseries_encoder_a-development-0086,timeseries_encoder_a,time_series,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.033953999718505656,
timeseries_encoder_a-development-0086,timeseries_encoder_a,time_series,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07457199990312802,
timeseries_encoder_a-development-0086,timeseries_encoder_a,time_series,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.21094999965498573,670e30325fd02db18ede4cf3226552b1f8e3e078541cafce5259eb5f53de91aa
timeseries_encoder_a-development-0087,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.026730999707069714,
timeseries_encoder_a-development-0087,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.027262000003247522,
timeseries_encoder_a-development-0087,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.19134300009682192,267ab32465db696a146308bd4f2b3a35146de8fbad1adb1dd8e1387a23f44956
timeseries_encoder_a-development-0088,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03500599996186793,
timeseries_encoder_a-development-0088,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.038933999803703045,
timeseries_encoder_a-development-0088,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.220629000068584,6c45f4b19d23da3de627758ad3bd88b490bf95fd67f69efe9cafe1e592c8dc69
timeseries_encoder_a-development-0089,timeseries_encoder_a,time_series,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.03405500001463224,
timeseries_encoder_a-development-0089,timeseries_encoder_a,time_series,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0641309998172801,
timeseries_encoder_a-development-0089,timeseries_encoder_a,time_series,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2586410000731121,6462b33749928be008bc529ceb5db6ebeb9082df96c24596091b63e0d6d2563f
timeseries_encoder_a-development-0090,timeseries_encoder_a,time_series,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.027212000077270204,
timeseries_encoder_a-development-0090,timeseries_encoder_a,time_series,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.028655000278376974,
timeseries_encoder_a-development-0090,timeseries_encoder_a,time_series,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.04471500005820417,4a979dcc059ba66ec340993053a0feb27256976ac6891d3e8c69ed9453dcc7aa
timeseries_encoder_a-development-0091,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.03725099986695568,
timeseries_encoder_a-development-0091,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.061938000271766214,
timeseries_encoder_a-development-0091,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,1.0,0.24370300025111646,a10444327161f8aac0413e856f685d32b7eff1c112435b7cd13369af6dc07ea4
timeseries_encoder_a-development-0092,timeseries_encoder_a,time_series,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0322609998875123,
timeseries_encoder_a-development-0092,timeseries_encoder_a,time_series,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.07259800031533814,
timeseries_encoder_a-development-0092,timeseries_encoder_a,time_series,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2610649999041925,065ae87cdc8812750f2d7d760f1780ab3cef88960bf3b56ca07551d71432f6e2
timeseries_encoder_a-development-0093,timeseries_encoder_a,time_series,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.038422000216087326,
timeseries_encoder_a-development-0093,timeseries_encoder_a,time_series,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.07018299993433175,
timeseries_encoder_a-development-0093,timeseries_encoder_a,time_series,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20925699982399237,ea714ef49ac410d1041ce2db54d847aefd6e1288718e23a28942dbfad6fce9f1
timeseries_encoder_a-development-0094,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.03298299998277798,
timeseries_encoder_a-development-0094,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.06161600003906642,
timeseries_encoder_a-development-0094,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,True,0.0,0.0,True,0.0,0.22232199989957735,0f68e599d346e7471d10b9b60e671d711eefe26f005dfcf602c3cd7da3525a08
timeseries_encoder_a-development-0095,timeseries_encoder_a,time_series,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.03095800002483884,
timeseries_encoder_a-development-0095,timeseries_encoder_a,time_series,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06600599999728729,
timeseries_encoder_a-development-0095,timeseries_encoder_a,time_series,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1904710002236243,21c8c5a25eef7dbf101dc972feb36085657c6a838d36a517a4dbe93c0c29437b
timeseries_encoder_a-development-0096,timeseries_encoder_a,time_series,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.024996999854920432,
timeseries_encoder_a-development-0096,timeseries_encoder_a,time_series,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.05119699972055969,
timeseries_encoder_a-development-0096,timeseries_encoder_a,time_series,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20142200037298608,e19b104b23503e791d0baa800b21c9e48c790f0b64870c08345718ffce4c192c
timeseries_encoder_a-development-0097,timeseries_encoder_a,time_series,development,single,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.037831999634363456,
timeseries_encoder_a-development-0097,timeseries_encoder_a,time_series,development,single,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.03820200026893872,
timeseries_encoder_a-development-0097,timeseries_encoder_a,time_series,development,single,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1782779995664896,753e8c638c2ff20c6d4b00c118933589aaae77a85b25e16f216f39118f8e3bf2
timeseries_encoder_a-development-0098,timeseries_encoder_a,time_series,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02009899981203489,
timeseries_encoder_a-development-0098,timeseries_encoder_a,time_series,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02040900017163949,
timeseries_encoder_a-development-0098,timeseries_encoder_a,time_series,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.0247369998760405,f71e1fa1a0c14e1c5e0858203b4e3b32106221fa66682a086d29176e8854a299
timeseries_encoder_a-development-0099,timeseries_encoder_a,time_series,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.024687000404810533,
timeseries_encoder_a-development-0099,timeseries_encoder_a,time_series,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.04900299973087385,
timeseries_encoder_a-development-0099,timeseries_encoder_a,time_series,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18024099972535623,98a2e480685b07de76ef28c52ad9cde939d23d7519a8fdf71a0f8866dda1e9c7
timeseries_encoder_a-development-0100,timeseries_encoder_a,time_series,development,single,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02371499977016356,
timeseries_encoder_a-development-0100,timeseries_encoder_a,time_series,development,single,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02697099989745766,
timeseries_encoder_a-development-0100,timeseries_encoder_a,time_series,development,single,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17342899991490413,49e372cf1011ef84b8798f6e64f8b4830ece365c4579704c4ced9bae0228eb27
timeseries_encoder_a-development-0101,timeseries_encoder_a,time_series,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01850500029831892,
timeseries_encoder_a-development-0101,timeseries_encoder_a,time_series,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02306399983353913,
timeseries_encoder_a-development-0101,timeseries_encoder_a,time_series,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.025318000098195625,bed5cffa390d53b77fb01a80e5c896a859d1636b6fdd68ebe47bae50eb95d34e
timeseries_encoder_a-development-0102,timeseries_encoder_a,time_series,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.024175000362447463,
timeseries_encoder_a-development-0102,timeseries_encoder_a,time_series,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.04905300011159852,
timeseries_encoder_a-development-0102,timeseries_encoder_a,time_series,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17473199977757758,3bcf2d058d211bc197620c4944d917000096e5a6ccc00f49656301a2a240cd05
timeseries_encoder_a-development-0103,timeseries_encoder_a,time_series,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019125999642710667,
timeseries_encoder_a-development-0103,timeseries_encoder_a,time_series,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.020648999907280086,
timeseries_encoder_a-development-0103,timeseries_encoder_a,time_series,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.019607000012911158,324fe21519ed2c9cbd0b2f524b7c7395c29b5b84283f23a5592fd354cfd4c090
timeseries_encoder_a-development-0104,timeseries_encoder_a,time_series,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,3.0,0.0,0,False,0.0,0.0,False,0.0,0.037300999792933,
timeseries_encoder_a-development-0104,timeseries_encoder_a,time_series,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,3.0,0.0,0,False,0.0,0.0,False,0.0,0.039775000004738104,
timeseries_encoder_a-development-0104,timeseries_encoder_a,time_series,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.19808599972748198,42d7c534b44b43d1a47896c2f2160d8cef2db9bff8e6b8c8921a85abefff10a3
timeseries_encoder_a-development-0105,timeseries_encoder_a,time_series,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.02631999996083323,
timeseries_encoder_a-development-0105,timeseries_encoder_a,time_series,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.05535499985853676,
timeseries_encoder_a-development-0105,timeseries_encoder_a,time_series,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18957000020236592,49b00e27e71d1f76e2bbd62c488fa84b99a8e4c83b7f6d8d17f726046d43699d
timeseries_encoder_a-development-0106,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,2.0,1,False,0.0,0.0,True,0.0,0.033272999644395895,
timeseries_encoder_a-development-0106,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,2.0,1,False,0.0,0.0,True,0.0,0.06147700014480506,
timeseries_encoder_a-development-0106,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,2.0,1,True,0.0,0.0,True,0.0,0.2140860001418332,64d00410139dc130f4cfe70fac923ce3631d503cac0f01e6951fd19a96ba1f14
timeseries_encoder_a-development-0107,timeseries_encoder_a,time_series,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03476599977147998,
timeseries_encoder_a-development-0107,timeseries_encoder_a,time_series,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.09084299972528243,
timeseries_encoder_a-development-0107,timeseries_encoder_a,time_series,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20664200019382406,f6bc13cc3d8ae6d2807b5d0d8f006e6197daed090e1231aa1a34ef5308b9bb23
timeseries_encoder_a-development-0108,timeseries_encoder_a,time_series,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.03223099975002697,
timeseries_encoder_a-development-0108,timeseries_encoder_a,time_series,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.0715750002200366,
timeseries_encoder_a-development-0108,timeseries_encoder_a,time_series,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.217192000036448,133efa4b2b2f4c6de2a9a43c9281cd19956fe8ff0cba40999fc5857f72d79fae
timeseries_encoder_a-development-0109,timeseries_encoder_a,time_series,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03755099987756694,
timeseries_encoder_a-development-0109,timeseries_encoder_a,time_series,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07551299995611771,
timeseries_encoder_a-development-0109,timeseries_encoder_a,time_series,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.19956899996032007,bcb18d025e183c76c23519772a10b670f05e834f060b9b971e5502cfdd6087ad
timeseries_encoder_a-development-0110,timeseries_encoder_a,time_series,development,unknown_ambiguous,severe,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.03118899985565804,
timeseries_encoder_a-development-0110,timeseries_encoder_a,time_series,development,unknown_ambiguous,severe,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.0562970003556984,
timeseries_encoder_a-development-0110,timeseries_encoder_a,time_series,development,unknown_ambiguous,severe,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,True,0.0,0.0,True,0.0,0.1821750001909095,c595c62d8d5909ab1abb179bae6fbba0ba72a9da4f597f670ce6134c2003adaf
timeseries_encoder_a-development-0111,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.02425599996058736,
timeseries_encoder_a-development-0111,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.043542999719647923,
timeseries_encoder_a-development-0111,timeseries_encoder_a,time_series,development,unknown_ambiguous,subtle,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,1.0,0.15705800024079508,d3bf8a3a8d180375431dc6d6719a551c07a0a38832fb60bd895d933cf0452c3f
timeseries_encoder_a-development-0112,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03178999986630515,
timeseries_encoder_a-development-0112,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.04168900022705202,
timeseries_encoder_a-development-0112,timeseries_encoder_a,time_series,development,unknown_ambiguous,moderate,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.19250500008638483,13a95aed787eff2ceffd81ac13c62f6f48a211466675807df1a0ce192153a1ce
timeseries_encoder_a-development-0113,timeseries_encoder_a,time_series,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019095999959972687,
