run_id,pipeline_id,repository_commit,case_id,mode_id,pipeline_status,detected,stage,contract_id,component_id,root_cause,dependent_violations,evidence_refs,diagnostic_cut,action,repair_plan,repair_executed,target_contract_repaired,recertified,contracts_checked,new_critical_violations,rollback_verified,reported_symptom_count,proposed_repair_count,redundant_repair_count,evidence_completeness,runtime_breakdown_ms,peak_rss_kb,artifact_bytes,canonical_sha256,expected_invalid,expected_stage,expected_contract,expected_root_cause,expected_action,fault_category,repairable,detected_correct,stage_correct,contract_correct,component_correct,root_cause_correct,action_correct,false_certification,false_blocking
external:549b4458726eb5e3d8b7,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E7_PREDICTION_EXPLANATION_BINDING,O_FUZZYXAI,INVALID,True,INFERENCE,PREDICTION_OBJECT_BINDING,external.inference.prediction_object_binding,PREDICTION_OBJECT_BINDING,[],"[""prediction_manifest.json""]","{""atoms"": [""node:cause:prediction_object_binding/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""rebuild_explanation_for_registered_model""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:PREDICTION_OBJECT_BINDING:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6696959999317187, ""diagnostic_cut"": 0.10322999969503144, ""graph_build"": 0.8937160000641597, ""recertification"": 2.502362999621255, ""repair_planning"": 0.04553399958240334, ""total"": 4.214538998894568}",393892,439715,a0e22513f950980f70258eb2fc27f17e21edeab6879ebd2ef212702edae3c7c3,True,INFERENCE,PREDICTION_OBJECT_BINDING,PREDICTION_OBJECT_BINDING,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:67c96bc1ff0c035065a3,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E8_EXPLANATION_PROVENANCE,B_LOCAL_STRONG,INVALID,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,external.post_hoc_explanation.required_provenance,,[],"[""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6928689999767812, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9197540002787719, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.612623000255553}",393892,439715,240ca3bd91a963709613d495913b79caf85a2249e4f2715cb9e042aa619f6adc,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,REQUIRED_PROVENANCE,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:beb37b8548e30687e55a,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E8_EXPLANATION_PROVENANCE,B_PAIRWISE_RULES,INVALID,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,external.post_hoc_explanation.required_provenance,,[],"[""explanation_manifest.json""]",null,BLOCK,"{""operations"": [""restore_explanation_provenance""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6638459999521729, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9017719994517392, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.565617999403912}",393892,439715,f754ffa6e9c15fa6fdc83f62398fd7f7c8c05ac838ad4c6532a63b315659dfe5,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,REQUIRED_PROVENANCE,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:06ab3f8787f281b2ab4e,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E8_EXPLANATION_PROVENANCE,B_MLFLOW_QUERY,INVALID,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,external.post_hoc_explanation.required_provenance,,[],"[""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6643560000156867, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9226490001310594, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5870050001467462}",393892,439715,ced05ff141d1a2b2d433edf921f91fc9488fe65916e399cb2f252637c86dc84b,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,REQUIRED_PROVENANCE,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:28ecdcb86c6df792f4cd,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E8_EXPLANATION_PROVENANCE,B_GREEDY_CROSS_STAGE,INVALID,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,external.post_hoc_explanation.required_provenance,REQUIRED_PROVENANCE,[],"[""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.7015850005700486, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9479459995418438, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6495310001118924}",393892,439715,9ef5b97cd22667516703922c80e0869457e179c8f600fd0fc1816df5f4c26055,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,REQUIRED_PROVENANCE,BLOCK,LOCAL,True,True,True,True,True,True,True,False,False
external:f6a453225ee1f06cc798,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E8_EXPLANATION_PROVENANCE,O_FUZZYXAI,INVALID,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,external.post_hoc_explanation.required_provenance,REQUIRED_PROVENANCE,[],"[""explanation_manifest.json""]","{""atoms"": [""node:cause:required_provenance/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_explanation_provenance""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:REQUIRED_PROVENANCE:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6738439997207024, ""diagnostic_cut"": 0.10179700075241271, ""graph_build"": 0.9456320003664587, ""recertification"": 2.5991110005634255, ""repair_planning"": 0.04529300076683285, ""total"": 4.365677002169832}",393892,439715,a2a1a266112f2ce2cc47723b11f14b47f0c65a0e537cf83ce8202054083f8ea2,True,POST_HOC_EXPLANATION,REQUIRED_PROVENANCE,REQUIRED_PROVENANCE,BLOCK,LOCAL,True,True,True,True,True,True,True,False,False
external:15053bb4d77090ecfda4,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C1_BASELINE,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6545890000779764, ""diagnostic_cut"": 0.0, ""graph_build"": 0.41927799975383095, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0738669998318073}",393892,9869,57d43d95c47050651db5faf788527fd439170762079784b173531ee5b488493f,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:dadbdc8a1232a806f78e,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C1_BASELINE,B_PAIRWISE_RULES,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6462840001404402, ""diagnostic_cut"": 0.0, ""graph_build"": 0.40787699981592596, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0541609999563661}",393892,9869,9394c442f2dc8d1f82bc0666d39e760097090e4111d85e15da97ba7b72a43a60,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:01e8907eda99ad65ed73,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C1_BASELINE,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6430980001823627, ""diagnostic_cut"": 0.0, ""graph_build"": 0.3982700000051409, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0413680001875036}",393892,9869,e174a696ee996a37776d9bc17f4206d409a7eb6d8e18a4ff786831f50284aa51,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:1187d6a9924a6f1806ec,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C1_BASELINE,B_GREEDY_CROSS_STAGE,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6433890002881526, ""diagnostic_cut"": 0.0, ""graph_build"": 0.39580500015290454, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0391940004410571}",393892,9869,6a2c0d225a7e722c4952c6196f53e885527a1f1c7a59b39a4838a0a140f765f4,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:51239b19cf685e4bef69,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C1_BASELINE,O_FUZZYXAI,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6429069999285275, ""diagnostic_cut"": 0.0, ""graph_build"": 0.3995609995399718, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0424679994684993}",393892,9869,07adadb41379abc0146c93abb5ddec8519571a2cbb78ef2adc7bb29d6135bab2,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:647705a1a7c4e6ca0ccd,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C2_CONSISTENT_RETRAIN,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6441200002882397, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4125059995203628, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0566259998086025}",393892,9877,68f9e9411608423bb002e6b300099e5a756c7745e61d10decf8b59ac8487ab55,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:52ba9e6db05b0240b257,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C2_CONSISTENT_RETRAIN,B_PAIRWISE_RULES,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6423869999707676, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4067449999638484, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.049131999934616}",393892,9877,031b1d5d9cbdd9ab08b17cdb5821708b2aad2d45c0a85aa983376f99edb539ef,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:809f50f8663e224ca274,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C2_CONSISTENT_RETRAIN,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7331720007641707, ""diagnostic_cut"": 0.0, ""graph_build"": 0.39702699996269075, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1301990007268614}",393892,9877,344e4a5fb5d9590738dbfa0953b8ffb9291b07176e312dfcdc04a751ae4e1dce,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:3015227d5a1d33272483,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C2_CONSISTENT_RETRAIN,B_GREEDY_CROSS_STAGE,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6854759994894266, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4613250002876157, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1468009997770423}",393892,9877,6815c71ab5ed4405fc16406acf4d30c5892d412bd9378205e703ad6c110f2514,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:96eb0a35eabd12695c97,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,C2_CONSISTENT_RETRAIN,O_FUZZYXAI,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6551999995281221, ""diagnostic_cut"": 0.0, ""graph_build"": 0.407616999837046, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0628169993651682}",393892,9877,c01f1c107bc82cde120ec14eadf963f6ba5409a45a5fbfd9fe7e0d6e3eb09d70,False,,,,ACCEPT,CONTROL,False,True,True,True,True,True,True,False,False
external:d9f1b7776bd6598afcb8,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E1_TARGET_LEAKAGE,B_LOCAL_STRONG,INVALID,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,external.data_preparation.target_not_in_features,,[],"[""dataset_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.669635999656748, ""diagnostic_cut"": 0.0, ""graph_build"": 0.40540299960412085, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0750389992608689}",393892,9869,7a96bfdf2da135a5414c949c9cb34b714b076acfa14b0b33dedeb13fd09247ea,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,TARGET_NOT_IN_FEATURES,BLOCK,LOCAL,False,True,True,True,True,False,True,False,False
external:f13fd7acbcd8f70625d2,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E1_TARGET_LEAKAGE,B_PAIRWISE_RULES,INVALID,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,external.data_preparation.target_not_in_features,,[],"[""dataset_manifest.json""]",null,BLOCK,"{""operations"": [""repair_target_not_in_features""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6651680005234084, ""diagnostic_cut"": 0.0, ""graph_build"": 0.40558299951953813, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0707510000429465}",393892,9869,8c637acf4bf5351acdb56eab26b595bac1d4bfcd423a410b424c5398e114fc50,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,TARGET_NOT_IN_FEATURES,BLOCK,LOCAL,False,True,True,True,True,False,True,False,False
external:35c99e6f40e2f42d1db4,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E1_TARGET_LEAKAGE,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6662099995082826, ""diagnostic_cut"": 0.0, ""graph_build"": 0.3993110003648326, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0655209998731152}",393892,9869,b9cc8497d2fe7e6d42decbaa3b5048ecf3b88478588d191d62fd99eb404c98e6,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,TARGET_NOT_IN_FEATURES,BLOCK,LOCAL,False,False,False,False,False,False,False,True,False
external:8148ea77e31fb20dcd06,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E1_TARGET_LEAKAGE,B_GREEDY_CROSS_STAGE,INVALID,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,external.data_preparation.target_not_in_features,TARGET_NOT_IN_FEATURES,[],"[""dataset_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6548190003741183, ""diagnostic_cut"": 0.0, ""graph_build"": 0.40335900030186167, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.05817800067598}",393892,9869,64d6a08480a8b1eb99f6224a505e83af6bd811e82a72caf8258af67c5a9fb2d6,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,TARGET_NOT_IN_FEATURES,BLOCK,LOCAL,False,True,True,True,True,True,True,False,False
external:c8d3c376165c00757036,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E1_TARGET_LEAKAGE,O_FUZZYXAI,INVALID,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,external.data_preparation.target_not_in_features,TARGET_NOT_IN_FEATURES,[],"[""dataset_manifest.json""]","{""atoms"": [], ""optimal"": false, ""size"": 0, ""solver"": ""unavailable""}",BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6744250003976049, ""diagnostic_cut"": 0.006222000592970289, ""graph_build"": 0.40326900034415303, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0839160013347282}",393892,9869,8ced0be5d74297dbb2e4157d38b67b3be7d34aa6b11a9bf5f498bd82ac28c89e,True,DATA_PREPARATION,TARGET_NOT_IN_FEATURES,TARGET_NOT_IN_FEATURES,BLOCK,LOCAL,False,True,True,True,True,True,True,False,False
external:073a62ba98617539b096,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E2_TRAIN_TEST_OVERLAP,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7268620001923409, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4116239997529192, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1384859999452601}",393892,9869,f90bb413034e6059210cfcd0552854bb247714f972fa02a1c513147c20341234,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:b45b85d691ed3c9facf9,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E2_TRAIN_TEST_OVERLAP,B_PAIRWISE_RULES,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,,[],"[""split_manifest.json""]",null,BLOCK,"{""operations"": [""restore_split_manifest""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.7576879997941433, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4167830002188566, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1744710000129999}",393892,9869,f4a7941ecccf84abdf938ffe58c4c502ca4a36c04540c2198ccd102eaa0c8c66,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:63b9e2861dec5e3240fb,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E2_TRAIN_TEST_OVERLAP,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6682529992758646, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4115329993510386, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0797859986269032}",393892,9869,864790381b60bf20ea7a3ac2ebcae5c20253402cfda1e73b4d0d4deb7244b52b,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:497e55eaccb7a8f9cc16,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E2_TRAIN_TEST_OVERLAP,B_GREEDY_CROSS_STAGE,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,TRAIN_VALIDATION_TEST_DISJOINTNESS,[],"[""split_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6755980002708384, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4026870001325733, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0782850004034117}",393892,9869,d3c90e8ed3e48692c8b009c1323b7984bef6061d830e3b3065d28cce11867826,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:0bde71cfcee1979916fd,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E2_TRAIN_TEST_OVERLAP,O_FUZZYXAI,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,TRAIN_VALIDATION_TEST_DISJOINTNESS,[],"[""split_manifest.json""]","{""atoms"": [""node:cause:train_validation_test_disjointness/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_split_manifest""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:TRAIN_VALIDATION_TEST_DISJOINTNESS:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6692460001431755, ""diagnostic_cut"": 0.10528299935685936, ""graph_build"": 0.40323900066141505, ""recertification"": 2.6530380000622245, ""repair_planning"": 0.057004000154847745, ""total"": 3.887810000378522}",393892,9869,6f02072b4b1e52b86d8939ac03e7137cb41d44d02dfdd8d6f71aa1a072424e06,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:6a9a815aa5b8b1b09af7,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E3_PREPROCESSOR_FIT_SCOPE,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.681818999510142, ""diagnostic_cut"": 0.0, ""graph_build"": 0.409590000344906, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.091408999855048}",393892,9869,ffb6c8a4e16e668f8c530a14ee89aecdf24608784cb2c141ef013d8388535eec,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:594317f17d653134824d,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E3_PREPROCESSOR_FIT_SCOPE,B_PAIRWISE_RULES,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,,[],"[""preprocessor_manifest.json""]",null,BLOCK,"{""operations"": [""refit_preprocessor_on_train""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6634860001213383, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4084980000698124, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0719840001911507}",393892,9869,5ff609a1adcff9057b8a53744cf5956788667878d19009735cd6bfe86e6bfc23,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:01719ff985b451962c84,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E3_PREPROCESSOR_FIT_SCOPE,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6667019997621537, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4065240000272752, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.073225999789429}",393892,9869,d13c42646afc49a77360ef404a66d4735e2edd9af8b508c74067e21f900c6c28,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:dee1fb25e1e136080fff,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E3_PREPROCESSOR_FIT_SCOPE,B_GREEDY_CROSS_STAGE,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,PREPROCESSOR_FIT_SCOPE,[],"[""preprocessor_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6723019996570656, ""diagnostic_cut"": 0.0, ""graph_build"": 0.39919100072438596, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.0714930003814516}",393892,9869,73287417a4bd6e98ed26c00707a008a112c49f0a4eaa86f37d3c378cd727ce3e,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:b3c8207637418f3cf1ed,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E3_PREPROCESSOR_FIT_SCOPE,O_FUZZYXAI,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,PREPROCESSOR_FIT_SCOPE,[],"[""preprocessor_manifest.json""]","{""atoms"": [""node:cause:preprocessor_fit_scope/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_split_manifest""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:PREPROCESSOR_FIT_SCOPE:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6730830000378774, ""diagnostic_cut"": 0.10938099967461312, ""graph_build"": 0.40571299996372545, ""recertification"": 2.488978999281244, ""repair_planning"": 0.04597400038619526, ""total"": 3.723129999343655}",393892,9869,81cc05ad9ad44ecd1da17f14d03c64f81bc20977f79991f7acb0aee702784d31,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:3d594811be1f86d6b84e,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E4_FEATURE_SCHEMA_OR_ORDER,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.721731000339787, ""diagnostic_cut"": 0.0, ""graph_build"": 0.4218220001348527, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1435530004746397}",393892,9869,d134e8b050b93cef78f4b2799c73f1b67999c7af97d9a037e8f784ca15e6fbe3,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,False,False,False,False,False,False,True,False
external:d24e4dc9134a88623d66,ext3-mlflow-elasticnet,6e168e696062942ee34410048ce17cf24b5118bc,E4_FEATURE_SCHEMA_OR_ORDER,B_PAIRWISE_RULES,INVALID,True,PREPROCESSING,FEATURE_ORDER,external.preprocessing.feature_order,,"[""MODEL_INPUT_SCHEMA"", ""PREDICTION_OUTPUT_SANITY"", ""EXPLANATION_OUTPUT_CONSISTENCY"", ""USER_CLAIM_EVIDENCE_BINDING""]","[""preprocessor_manifest.json"", ""prediction_manifest.json"", ""explanation_manifest.json""]",null,BLOCK,"{""operations"": [""restore_feature_schema"", ""repair_model_input_schema"", ""repair_prediction_output_sanity"", ""repair_explanation_output_consistency"", ""repair_user_claim_evidence_binding""]}",False,False,False,0,0,False,5,5,4,1.0,"{""audit"": 0.6968160005271784, ""diagnostic_cut"": 0.0, ""graph_build"": 0.41511000017635524, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.1119260007035336}",393892,9869,608e0a6a61d7fb1a60f728f2e6b048d1c461e1e9746c6816f9355fdb9c8a364c,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,True,True,True,True,False,True,False,False
